name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Isaiah Thomas","Boston Celtics",2017-02-13,2016,6472,1610612738,400900231,3,8,36,1,"Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",25,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-13,2016,6472,1610612738,400900231,3,3,45,0,"Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-25,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,4,0,33,1,"Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-9,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-28,2016,6472,1610612738,400899706,3,5,47,0,"Driving Layup Shot","2PT Field Goal",1,"Miami Heat",4,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,4,2,27,0,"Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-7,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-24,2016,6472,1610612738,400900471,4,4,13,1,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",14,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-29,2016,6472,1610612738,400900508,4,1,00,1,"Driving Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",-25,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-28,2016,6472,1610612738,400899706,3,7,38,0,"Driving Layup Shot","2PT Field Goal",2,"Miami Heat",19,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,2,10,42,0,"Driving Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-16,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-31,2016,6472,1610612738,400900524,1,6,24,0,"Driving Layup Shot","2PT Field Goal",2,"Orlando Magic",14,18,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-28,2016,6472,1610612738,400899706,1,2,12,0,"Driving Layup Shot","2PT Field Goal",1,"Miami Heat",-16,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-28,2016,6472,1610612738,400899706,1,7,15,0,"Driving Layup Shot","2PT Field Goal",3,"Miami Heat",-34,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-29,2016,6472,1610612738,400900508,4,0,28,1,"Driving Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",1,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-28,2016,6472,1610612738,400899706,3,3,07,1,"Driving Layup Shot","2PT Field Goal",2,"Miami Heat",17,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,1,5,43,1,"Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-17,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-28,2016,6472,1610612738,400900127,3,4,58,1,"Driving Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",4,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-21,2016,6472,1610612738,400899655,2,0,52,1,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",10,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-26,2016,6472,1610612738,400900488,4,1,00,1,"Driving Layup Shot","2PT Field Goal",0,"Miami Heat",-1,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-16,2016,6472,1610612738,400899611,3,5,49,0,"Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",12,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-16,2016,6472,1610612738,400899611,4,4,49,1,"Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-22,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-23,2016,6472,1610612738,400899667,1,8,00,0,"Driving Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-20,-11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-03,2016,6472,1610612738,400900313,3,11,23,1,"Driving Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",0,-2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-16,2016,6472,1610612738,400899611,1,5,33,0,"Driving Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-11,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-03,2016,6472,1610612738,400900313,1,4,50,1,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-24,1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-13,2016,6472,1610612738,400900018,4,0,35,0,"Driving Layup Shot","2PT Field Goal",0,"Atlanta Hawks",-2,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-03,2016,6472,1610612738,400900313,3,6,06,1,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",23,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-29,2016,6472,1610612738,400900508,1,3,30,0,"Driving Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",4,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-03,2016,6472,1610612738,400899518,2,1,50,1,"Driving Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",25,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-25,2016,6472,1610612738,400900102,2,2,17,1,"Driving Layup Shot","2PT Field Goal",0,"Houston Rockets",-9,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-11,2016,6472,1610612738,400899575,1,5,42,1,"Driving Layup Shot","2PT Field Goal",1,"New York Knicks",-12,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-03,2016,6472,1610612738,400899518,3,3,04,1,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",2,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-11,2016,6472,1610612738,400899575,3,5,17,0,"Driving Layup Shot","2PT Field Goal",2,"New York Knicks",-24,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-03,2016,6472,1610612738,400899518,3,7,00,0,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-23,2016,6472,1610612738,400899667,1,9,26,1,"Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-17,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-11,2016,6472,1610612738,400899575,3,3,07,1,"Driving Layup Shot","2PT Field Goal",1,"New York Knicks",17,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-03,2016,6472,1610612738,400899518,4,3,16,1,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-6,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-23,2016,6472,1610612738,400899667,3,4,11,0,"Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-17,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-06,2016,6472,1610612738,400900340,3,2,27,1,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",22,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-06,2016,6472,1610612738,400900340,2,2,01,1,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-2,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-03,2016,6472,1610612738,400899518,2,4,31,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",9,-15,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-24,2016,6472,1610612738,400900264,4,0,35,0,"Driving Layup Shot","2PT Field Goal",6,"Toronto Raptors",-49,36,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-29,2016,6472,1610612738,400899930,4,1,08,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",0,-11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-29,2016,6472,1610612738,400899930,3,5,52,1,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-7,-5,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-29,2016,6472,1610612738,400899930,2,10,24,1,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",4,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-29,2016,6472,1610612738,400899930,2,9,38,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-6,-11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-29,2016,6472,1610612738,400899930,3,8,48,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-11,-6,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-29,2016,6472,1610612738,400899930,3,7,58,0,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-4,-5,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-11,2016,6472,1610612738,400900220,1,4,32,1,"Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",24,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-01,2016,6472,1610612738,400899432,1,9,31,0,"Driving Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",25,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-02,2016,6472,1610612738,400899511,4,1,23,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",10,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-31,2016,6472,1610612738,400900524,3,7,30,0,"Driving Layup Shot","2PT Field Goal",0,"Orlando Magic",-7,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-18,2016,6472,1610612738,400900051,2,5,46,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"New York Knicks",-11,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-13,2016,6472,1610612738,400900018,2,3,36,0,"Driving Reverse Layup Shot","2PT Field Goal",0,"Atlanta Hawks",9,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-23,2016,6472,1610612738,400899887,1,5,41,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-24,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-06,2016,6472,1610612738,400900340,4,2,34,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",14,18,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-06,2016,6472,1610612738,400900340,4,6,50,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",10,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-28,2016,6472,1610612738,400899706,1,8,39,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Miami Heat",22,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-05,2016,6472,1610612738,400900324,3,6,16,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Phoenix Suns",-16,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,2,5,28,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Charlotte Hornets",17,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,2,1,41,0,"Driving Reverse Layup Shot","2PT Field Goal",0,"Atlanta Hawks",-7,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-24,2016,6472,1610612738,400900264,3,9,34,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Toronto Raptors",25,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,2,2,47,0,"Driving Reverse Layup Shot","2PT Field Goal",3,"Charlotte Hornets",37,4,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,3,10,56,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Detroit Pistons",-14,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-01,2016,6472,1610612738,400899432,3,5,29,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",12,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-01,2016,6472,1610612738,400899391,3,3,38,0,"Driving Reverse Layup Shot","2PT Field Goal",2,"Toronto Raptors",19,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-26,2016,6472,1610612738,400900488,4,2,12,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Miami Heat",-16,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-22,2016,6472,1610612738,400900455,1,10,51,0,"Driving Reverse Layup Shot","2PT Field Goal",0,"Indiana Pacers",-4,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-05,2016,6472,1610612738,400900324,2,4,33,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Phoenix Suns",-16,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-05,2016,6472,1610612738,400900324,4,3,53,0,"Driving Reverse Layup Shot","2PT Field Goal",0,"Phoenix Suns",2,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-30,2016,6472,1610612738,400899717,2,3,25,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Detroit Pistons",14,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-10-29,2016,6472,1610612738,400899477,2,5,45,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-12,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-22,2016,6472,1610612738,400900455,2,5,51,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Indiana Pacers",-12,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-03,2016,6472,1610612738,400899736,1,4,02,1,"Driving Reverse Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",-7,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-15,2016,6472,1610612738,400900242,4,9,45,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",20,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-18,2016,6472,1610612738,400899629,2,3,29,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Golden State Warriors",-9,-5,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-25,2016,6472,1610612738,400899898,3,6,14,1,"Driving Reverse Layup Shot","2PT Field Goal",0,"New York Knicks",-2,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-30,2016,6472,1610612738,400899717,4,2,49,0,"Driving Reverse Layup Shot","2PT Field Goal",2,"Detroit Pistons",22,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-01,2016,6472,1610612738,400899391,4,1,45,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Toronto Raptors",-22,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-18,2016,6472,1610612738,400899629,2,0,32,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Golden State Warriors",9,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-03,2016,6472,1610612738,400899423,2,8,45,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Utah Jazz",17,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-01,2016,6472,1610612738,400899391,1,3,14,1,"Fadeaway Bank shot","2PT Field Goal",7,"Toronto Raptors",69,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,1,8,34,1,"Fadeaway Bank shot","2PT Field Goal",3,"Memphis Grizzlies",37,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-08,2016,6472,1610612738,400900198,3,6,56,1,"Fadeaway Jump Shot","2PT Field Goal",8,"Sacramento Kings",35,82,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-11,2016,6472,1610612738,400900220,1,6,30,1,"Fadeaway Jump Shot","2PT Field Goal",8,"Utah Jazz",19,87,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,3,7,34,0,"Fadeaway Jump Shot","2PT Field Goal",14,"Detroit Pistons",143,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-03,2016,6472,1610612738,400899423,1,7,14,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Utah Jazz",-112,139,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-30,2016,6472,1610612738,400899936,1,8,52,0,"Fadeaway Jump Shot","2PT Field Goal",9,"Miami Heat",81,56,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-06,2016,6472,1610612738,400900340,1,8,58,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",-158,-6,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-14,2016,6472,1610612738,400899598,2,1,18,1,"Fadeaway Jump Shot","2PT Field Goal",10,"New Orleans Pelicans",-89,51,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-18,2016,6472,1610612738,400899629,1,4,41,1,"Fadeaway Jump Shot","2PT Field Goal",9,"Golden State Warriors",46,85,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,1,9,54,0,"Fadeaway Jump Shot","2PT Field Goal",6,"Detroit Pistons",61,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-24,2016,6472,1610612738,400900097,3,7,10,1,"Fadeaway Jump Shot","2PT Field Goal",11,"Washington Wizards",-115,28,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,4,2,55,1,"Fadeaway Jump Shot","2PT Field Goal",6,"Detroit Pistons",-32,56,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-23,2016,6472,1610612738,400899667,2,5,23,0,"Fadeaway Jump Shot","2PT Field Goal",8,"Brooklyn Nets",46,70,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-15,2016,6472,1610612738,400900242,3,4,11,0,"Fadeaway Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",135,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-07,2016,6472,1610612738,400899974,2,0,26,0,"Fadeaway Jump Shot","2PT Field Goal",4,"New Orleans Pelicans",25,41,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-16,2016,6472,1610612738,400900039,4,2,20,1,"Fadeaway Jump Shot","2PT Field Goal",21,"Charlotte Hornets",210,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-16,2016,6472,1610612738,400899611,1,4,37,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Dallas Mavericks",159,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-22,2016,6472,1610612738,400899882,3,2,50,1,"Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",20,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-06,2016,6472,1610612738,400899967,4,9,23,1,"Finger Roll Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",-2,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-24,2016,6472,1610612738,400900471,2,2,04,1,"Finger Roll Layup Shot","2PT Field Goal",1,"Phoenix Suns",-9,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-24,2016,6472,1610612738,400900471,3,4,43,1,"Finger Roll Layup Shot","2PT Field Goal",0,"Phoenix Suns",2,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-24,2016,6472,1610612738,400900097,1,10,22,1,"Finger Roll Layup Shot","2PT Field Goal",1,"Washington Wizards",-14,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-10-26,2016,6472,1610612738,400899380,3,1,09,1,"Finger Roll Layup Shot","2PT Field Goal",0,"Brooklyn Nets",-1,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-12,2016,6472,1610612738,400899580,1,3,49,0,"Floating Jump shot","2PT Field Goal",12,"Indiana Pacers",14,121,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-03,2016,6472,1610612738,400899518,3,9,45,0,"Floating Jump shot","2PT Field Goal",8,"Cleveland Cavaliers",74,47,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-21,2016,6472,1610612738,400900071,1,8,57,1,"Floating Jump shot","2PT Field Goal",13,"Portland Trail Blazers",-114,67,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-09,2016,6472,1610612738,0,2,2,06,1,"Floating Jump shot","2PT Field Goal",6,"Washington Wizards",30,61,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-01,2016,6472,1610612738,400899391,3,6,54,1,"Floating Jump shot","2PT Field Goal",6,"Toronto Raptors",9,65,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-14,2016,6472,1610612738,400899598,2,5,51,1,"Floating Jump shot","2PT Field Goal",5,"New Orleans Pelicans",-40,36,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-24,2016,6472,1610612738,400900264,4,4,45,0,"Floating Jump shot","3PT Field Goal",24,"Toronto Raptors",169,175,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-12,2016,6472,1610612738,400899580,1,5,48,0,"Floating Jump shot","2PT Field Goal",4,"Indiana Pacers",-32,38,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-19,2016,6472,1610612738,400899638,2,1,27,1,"Floating Jump shot","2PT Field Goal",10,"Detroit Pistons",-11,100,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-06,2016,6472,1610612738,400899541,1,3,13,1,"Floating Jump shot","2PT Field Goal",10,"Denver Nuggets",4,105,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-09,2016,6472,1610612738,0,2,7,36,1,"Floating Jump shot","2PT Field Goal",8,"Washington Wizards",35,75,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-24,2016,6472,1610612738,400900264,2,7,33,0,"Floating Jump shot","3PT Field Goal",38,"Toronto Raptors",-60,385,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-28,2016,6472,1610612738,400899706,3,2,33,1,"Floating Jump shot","2PT Field Goal",8,"Miami Heat",-55,61,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,1,4,47,0,"Floating Jump shot","2PT Field Goal",6,"Charlotte Hornets",-43,51,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-08,2016,6472,1610612738,400900198,3,10,19,0,"Hook Shot","2PT Field Goal",4,"Sacramento Kings",-42,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-11,2016,6472,1610612738,400900220,4,8,22,1,"Hook Shot","2PT Field Goal",3,"Utah Jazz",4,31,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-08,2016,6472,1610612738,400900198,2,6,32,1,"Jump Bank Shot","2PT Field Goal",10,"Sacramento Kings",98,31,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-08,2016,6472,1610612738,400900198,4,3,20,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",46,247,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-03,2016,6472,1610612738,400899423,4,7,26,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",120,219,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,1,5,31,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-205,154,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,2,2,53,0,"Jump Shot","2PT Field Goal",20,"Los Angeles Clippers",205,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,4,1,24,0,"Jump Shot","3PT Field Goal",24,"Detroit Pistons",-22,247,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,4,2,28,1,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-127,218,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,4,6,18,0,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",232,80,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,2,1,50,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-115,228,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,3,7,35,0,"Jump Shot","3PT Field Goal",29,"Los Angeles Clippers",148,259,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,3,6,51,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",156,198,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,2,0,36,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-151,198,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,2,1,17,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",135,223,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,2,0,35,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",169,210,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,3,10,01,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-142,223,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,1,10,43,1,"Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-225,75,0,0.00,,0.00,0.00
