name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,3,5,00,0,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-178,200,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,1,8,57,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-156,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,3,0,39,0,"Jump Shot","3PT Field Goal",31,"New Orleans Pelicans",64,306,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,1,10,53,1,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-107,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,2,6,36,1,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",105,242,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,3,0,56,1,"Jump Shot","3PT Field Goal",29,"New Orleans Pelicans",-138,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,1,4,54,0,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",19,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,4,4,52,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",135,218,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-28,2016,3975,1610612744,400899459,3,3,57,1,"Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-228,-1,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-23,2016,3975,1610612744,400900260,3,3,42,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",163,205,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-23,2016,3975,1610612744,400900260,3,2,19,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-192,165,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-23,2016,3975,1610612744,400900260,3,11,28,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",182,174,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,2,4,05,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",102,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,2,4,22,0,"Jump Shot","3PT Field Goal",26,"Boston Celtics",-14,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,1,4,27,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",63,239,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,4,4,57,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-19,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,1,4,36,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-176,200,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-11,2016,3975,1610612744,400900218,1,0,00,0,"Jump Shot","3PT Field Goal",44,"Oklahoma City Thunder",64,439,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-11,2016,3975,1610612744,400900218,3,2,09,0,"Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",-20,61,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-11,2016,3975,1610612744,400900218,3,0,00,0,"Jump Shot","3PT Field Goal",45,"Oklahoma City Thunder",91,442,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-11,2016,3975,1610612744,400900218,1,1,46,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",174,174,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-11,2016,3975,1610612744,400900218,2,1,26,0,"Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",225,31,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-03,2016,3975,1610612744,400899741,3,3,05,0,"Jump Shot","2PT Field Goal",8,"Phoenix Suns",-29,80,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-03,2016,3975,1610612744,400899741,2,4,51,0,"Jump Shot","3PT Field Goal",27,"Phoenix Suns",69,267,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-03,2016,3975,1610612744,400899741,1,2,23,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-168,193,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-03,2016,3975,1610612744,400899741,3,4,43,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-209,154,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-03,2016,3975,1610612744,400899741,1,0,38,1,"Jump Shot","3PT Field Goal",23,"Phoenix Suns",-228,61,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-03,2016,3975,1610612744,400899741,3,2,30,1,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",115,237,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-03,2016,3975,1610612744,400899741,3,10,29,0,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",-112,237,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,3,6,45,0,"Jump Shot","2PT Field Goal",11,"Brooklyn Nets",114,26,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,1,6,58,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-125,213,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,2,5,23,0,"Jump Shot","2PT Field Goal",16,"Brooklyn Nets",86,144,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,1,2,51,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-232,-19,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,1,2,06,0,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",150,205,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,1,1,40,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-222,77,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,1,1,06,1,"Jump Shot","3PT Field Goal",22,"Brooklyn Nets",227,-1,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,1,0,01,0,"Jump Shot","3PT Field Goal",47,"Brooklyn Nets",9,478,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,4,4,12,1,"Jump Shot","3PT Field Goal",27,"Brooklyn Nets",-179,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,2,0,22,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-233,41,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,3,10,49,1,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",94,223,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,3,10,15,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",184,159,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,4,6,22,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-240,-6,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,4,5,29,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",94,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-22,2016,3975,1610612744,400899879,2,0,01,0,"Jump Shot","3PT Field Goal",44,"Brooklyn Nets",48,442,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,1,3,02,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",138,218,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,2,3,42,0,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",37,200,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,4,6,18,0,"Jump Shot","3PT Field Goal",23,"Boston Celtics",235,21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,1,2,00,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",135,218,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,2,0,00,0,"Jump Shot","3PT Field Goal",43,"Boston Celtics",-181,395,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,3,1,46,0,"Jump Shot","3PT Field Goal",28,"Boston Celtics",-204,193,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,4,0,12,0,"Jump Shot","3PT Field Goal",30,"Boston Celtics",89,287,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,4,6,55,0,"Jump Shot","2PT Field Goal",19,"Boston Celtics",-102,170,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-18,2016,3975,1610612744,400899629,1,2,39,0,"Jump Shot","2PT Field Goal",14,"Boston Celtics",-145,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,3,3,40,1,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",228,46,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,3,3,46,0,"Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",223,21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,1,0,55,0,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-109,244,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,1,0,00,0,"Jump Shot","3PT Field Goal",71,"Portland Trail Blazers",140,704,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,3,2,01,1,"Jump Shot","2PT Field Goal",9,"Portland Trail Blazers",-11,97,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-28,2016,3975,1610612744,400899709,4,0,56,0,"Jump Shot","3PT Field Goal",26,"Atlanta Hawks",25,264,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-28,2016,3975,1610612744,400899709,4,0,20,0,"Jump Shot","3PT Field Goal",26,"Atlanta Hawks",-104,249,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,1,8,55,0,"Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",22,282,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,4,5,11,1,"Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",1,129,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,4,4,09,0,"Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",-7,282,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,4,3,09,1,"Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",228,28,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,1,11,22,1,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-29,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,2,1,01,0,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-119,239,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,2,0,59,0,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-142,219,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,3,8,41,1,"Jump Shot","3PT Field Goal",29,"Portland Trail Blazers",148,254,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,4,1,37,0,"Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",17,198,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-04,2016,3975,1610612744,400899955,4,0,31,0,"Jump Shot","2PT Field Goal",23,"Portland Trail Blazers",37,234,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-17,2016,3975,1610612744,400899847,1,8,40,1,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-219,144,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,2,3,52,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",105,232,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,2,5,35,1,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",125,223,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-28,2016,3975,1610612744,400899927,1,5,51,0,"Jump Shot","3PT Field Goal",27,"Toronto Raptors",74,267,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-28,2016,3975,1610612744,400899927,1,0,04,0,"Jump Shot","2PT Field Goal",8,"Toronto Raptors",-20,80,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-28,2016,3975,1610612744,400899927,4,5,54,0,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",115,139,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-28,2016,3975,1610612744,400899927,3,11,36,0,"Jump Shot","2PT Field Goal",19,"Toronto Raptors",-124,154,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-28,2016,3975,1610612744,400899927,3,8,52,0,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",-16,183,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-28,2016,3975,1610612744,400899709,2,6,05,0,"Jump Shot","3PT Field Goal",27,"Atlanta Hawks",156,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,2,0,42,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-196,174,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-25,2016,3975,1610612744,400900108,4,3,30,1,"Jump Shot","3PT Field Goal",23,"Charlotte Hornets",233,31,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-25,2016,3975,1610612744,400900108,3,4,53,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",69,237,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-28,2016,3975,1610612744,400899709,3,5,33,1,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",104,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-28,2016,3975,1610612744,400899709,1,10,32,1,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-196,170,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-28,2016,3975,1610612744,400899709,1,6,58,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",82,242,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-28,2016,3975,1610612744,400899709,2,0,09,0,"Jump Shot","2PT Field Goal",3,"Atlanta Hawks",4,36,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-28,2016,3975,1610612744,400899709,1,4,42,0,"Jump Shot","3PT Field Goal",26,"Atlanta Hawks",191,188,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,1,10,16,0,"Jump Shot","3PT Field Goal",29,"Memphis Grizzlies",-117,267,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-30,2016,3975,1610612744,400899486,1,11,26,1,"Jump Shot","2PT Field Goal",17,"Phoenix Suns",-169,61,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,3,10,34,0,"Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-63,267,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,1,1,23,1,"Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-209,185,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,4,0,51,0,"Jump Shot","3PT Field Goal",29,"Memphis Grizzlies",133,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,2,4,42,0,"Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-205,26,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,1,9,55,1,"Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-235,8,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,1,6,49,0,"Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-22,272,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,3,0,58,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",104,244,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-26,2016,3975,1610612744,400900489,1,0,07,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",155,208,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-06,2016,3975,1610612744,400899971,4,0,00,0,"Jump Shot","3PT Field Goal",34,"Memphis Grizzlies",177,301,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,2,0,00,0,"Jump Shot","3PT Field Goal",59,"Los Angeles Lakers",38,591,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,2,5,03,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-38,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,1,9,53,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-215,146,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,1,6,08,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-22,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,3,0,02,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",153,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,1,0,04,0,"Jump Shot","2PT Field Goal",22,"Los Angeles Lakers",127,185,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,3,6,11,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",232,65,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,2,3,26,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-199,164,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,3,4,58,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-176,183,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-23,2016,3975,1610612744,400899673,1,9,20,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",94,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-30,2016,3975,1610612744,400899486,2,6,36,1,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",235,120,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-30,2016,3975,1610612744,400899486,4,4,40,0,"Jump Shot","3PT Field Goal",23,"Phoenix Suns",-232,-21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-30,2016,3975,1610612744,400899486,4,5,27,1,"Jump Shot","2PT Field Goal",19,"Phoenix Suns",-56,185,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-30,2016,3975,1610612744,400899486,1,10,14,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",1,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-10-30,2016,3975,1610612744,400899486,1,8,22,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-147,214,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,4,3,34,1,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-194,159,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,1,7,29,1,"Jump Shot","3PT Field Goal",30,"New Orleans Pelicans",-196,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,1,1,54,0,"Jump Shot","2PT Field Goal",23,"New Orleans Pelicans",-163,164,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,3,1,41,1,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-91,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,3,5,59,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-222,121,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,2,3,14,0,"Jump Shot","2PT Field Goal",7,"New Orleans Pelicans",4,75,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,2,0,00,0,"Jump Shot","3PT Field Goal",55,"New Orleans Pelicans",-153,535,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,1,7,05,0,"Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",-53,272,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-07,2016,3975,1610612744,400899549,4,2,54,1,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-89,237,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-16,2016,3975,1610612744,400900040,1,10,03,0,"Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-228,33,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-25,2016,3975,1610612744,400900108,2,4,17,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-63,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-14,2016,3975,1610612744,400900398,1,3,13,1,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-232,47,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-19,2016,3975,1610612744,400899641,2,3,46,0,"Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",37,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-19,2016,3975,1610612744,400899641,3,4,20,0,"Jump Shot","3PT Field Goal",22,"Milwaukee Bucks",-227,31,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-13,2016,3975,1610612744,400900232,1,4,58,0,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",45,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-19,2016,3975,1610612744,400899641,3,4,44,0,"Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",-214,156,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-20,2016,3975,1610612744,400900444,1,10,52,1,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-178,190,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-20,2016,3975,1610612744,400900444,3,4,55,0,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",227,56,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,2,0,03,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",64,242,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,3,6,41,1,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",105,244,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,3,6,09,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",68,242,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,1,0,00,0,"Jump Shot","3PT Field Goal",71,"Memphis Grizzlies",4,717,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,1,8,18,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-53,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,3,1,33,1,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",137,214,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-10,2016,3975,1610612744,400899793,3,0,36,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-106,234,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-20,2016,3975,1610612744,400900444,3,9,42,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",150,213,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-20,2016,3975,1610612744,400900444,1,9,13,0,"Jump Shot","2PT Field Goal",15,"Oklahoma City Thunder",-91,126,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-20,2016,3975,1610612744,400900444,2,0,00,1,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",110,224,0,0.00,,0.00,0.00
